Customer_i_Unique_ID,Customer_i_ID,Customer_i_Star_Rating,Customer_i_Comment,Customer_i_buying_influence,Customer_i_Date,product,category,price_dollars,star_ratings,total_ratings
B09T2B7736-R2D6FH16KJ0ZOL,R2D6FH16KJ0ZOL,5.0,Great quality,0.0,2023-09-17,Xero Shoes Zelen Men’s Zero Drop Running Shoes with Removable Insole,Shoes,134.99,4.2,33
B07THLK4FM-R2CAM44JTJ4W89,R2CAM44JTJ4W89,5.0,They are great,0.0,2023-04-06,ELANROMAN Men's Loafers Tassels Penny Slip-On Luxury Wedding Shoes,Shoes,55.99,4.4,523
B07FJ6Y64M-R1BVQG0P931RHW,R1BVQG0P931RHW,5.0,Amazing,1.0,2023-09-10,"OLUKAI Alapa Li Men's Athletic Sneakers, Breathable Mesh & Moisture-Wicking Design, No Tie Laces, Lightweight & Supportive",Shoes,120.0,4.6,1080
B09PF9GDFV-R1VN2GIP106HU6,R1VN2GIP106HU6,5.0,A perfect fit!,1.0,2023-10-13,Clarks Women's Caroline Pearl Loafer,Shoes,45.89,4.2,435
B0BGQRHPZ6-RYA75IOW4LDCP,RYA75IOW4LDCP,2.0,runs small,0.0,2023-10-19,Under Armour Women's Surge 3 Running Shoe,Shoes,61.98,4.5,1878
B0965YY95G-RXK9FIL3XUUKF,RXK9FIL3XUUKF,3.0,Buy small,0.0,2023-10-23,"Skechers Women's, BOBS Chill Lugs - Urban Spell Slip-on",Shoes,45.0,4.5,952
B07TGDB4HP-R2DA49THCKRFSR,R2DA49THCKRFSR,4.0,Too short for me but not for a friend,0.0,2023-10-13,Saucony Women's Cohesion 13 Running Shoe,Shoes,49.95,4.5,8974
B07RFNKYXB-RDSTSEUGYZDX7,RDSTSEUGYZDX7,5.0,Like walking on a cloud,0.0,2023-10-17,Nike Men's Flex Control TR3 Sneaker,Shoes,63.0,4.6,3462
B0CCNC5PYS-R11QADK7Z9FNGV,R11QADK7Z9FNGV,4.0,"Comfortable boat shoes, ran a little larger than expected",0.0,2023-09-14,Bruno Marc Men's Boat Shoes Casual Slip-on Loafers Shoes,Shoes,29.99,4.5,16
B091MCSLLJ-R23D4CZIPHPLG6,R23D4CZIPHPLG6,4.0,Long court shoes,0.0,2023-10-08,"adidas Gamecourt 2.0 Tennis Shoes Women's, White, Size 9.5",Shoes,53.7,4.3,828
B09MGD5RZP-R2MRPHHD8GN0CS,R2MRPHHD8GN0CS,5.0,Excellent,0.0,2023-10-20,Brooks Women’s Launch 9 Neutral Running Shoe,Shoes,69.95,4.6,3479
B07HQY2JBP-R101IIFNPC4P0V,R101IIFNPC4P0V,1.0,Both soles split,0.0,2023-10-11,Lugz Men's Flip Sneaker,Shoes,22.94,4.3,8534
B00SMJOSM2-R1BUEIAEJL5GGJ,R1BUEIAEJL5GGJ,2.0,Received worn shoes,0.0,2023-10-17,Clarks Men's Loafers,Shoes,52.68,4.4,5800
B093Q5NCTP-Unavailable,Unavailable,,Unavailable,,1677-09-21,Dexter Ultra Groovy Blue Ladies Size 7,Shoes,53.01,4.6,54
B09HHYFRR5-R3T0HOQ1UHEAPD,R3T0HOQ1UHEAPD,5.0,Comfortable,0.0,2023-10-02,adidas Crazyflight Mid Volleyball Shoes Women's,Shoes,0.0,4.7,822
B01KATZNGG-R37LBT3Y6Y929L,R37LBT3Y6Y929L,5.0,Husband approved,0.0,2023-10-20,Bruno Marc Men's Leather Lined Dress Oxfords Shoes,Shoes,32.99,4.4,7457
B09YRPDTRR-RMK7L77OVDPT9,RMK7L77OVDPT9,5.0,Love them,2.0,2023-10-20,Feethit Mens Non Slip Walking Sneakers Lightweight Breathable Slip on Running Shoes Athletic Gym Tennis Shoes for Men,Shoes,36.99,4.3,2247
B09XBW1Y6Y-R3LX6RCRTQQV6E,R3LX6RCRTQQV6E,5.0,Great shoe and price,0.0,2023-10-04,Under Armour Men's Charged Verssert Speckle Running Shoe,Shoes,61.5,4.5,969
B01C5GF26I-RLK9JJIJZFMYT,RLK9JJIJZFMYT,5.0,Runs SMALL!!!,0.0,2023-10-01,Bloch Dance Women's Sync Tap Shoe,Shoes,59.16,4.3,748
B08RRXWXRY-R1T3E1GGRURUAV,R1T3E1GGRURUAV,5.0,"Extremely conform, recommend it",0.0,2023-10-01,Clarks Men's Whiddon Cap Oxford,Shoes,49.34,4.5,1766
B0030MIINQ-R2K9WVPJEZ80SW,R2K9WVPJEZ80SW,5.0,"4 wears, stitches popped",0.0,2023-10-02,Dockers Men’s Trustee Leather Oxford Dress Shoe,Shoes,50.4,4.5,3567
B01BPL5UAM-RQDSEIQ46Y20H,RQDSEIQ46Y20H,5.0,Son likes them,3.0,2023-06-09,adidas HVC 2 Black/White Wrestling Shoes 10,Shoes,57.99,4.6,510
B098NLB83R-R3V14MNI5VN6LU,R3V14MNI5VN6LU,5.0,best shoes for comfort,0.0,2023-10-20,On Women's Cloud 5 Sneakers,Shoes,152.58,4.4,4029
B07TVJ487D-R2X5WI3Z8JRIEF,R2X5WI3Z8JRIEF,5.0,"Good quality, fits very well",0.0,2023-10-11,Vostey Men's Dress Shoes Classic Wingtip Brogue Men Oxfords,Shoes,47.99,4.4,2574
B09HKKWH82-R1L9IMIAFU3FYJ,R1L9IMIAFU3FYJ,4.0,Tye dye shoe,0.0,2023-10-22,Kricely Men's Trail Running Shoes Fashion Walking Hiking Sneakers for Men Tennis Cross Training Shoe Outdoor Snearker Mens Casual Workout Footwear,Shoes,40.88,4.2,5927
B08ZMTYHQ6-R1ZNW6949I63IL,R1ZNW6949I63IL,3.0,Comfort is lacking,1.0,2023-10-06,Vostey Men's Dress Shoes Oxford Shoes Formal Dress Shoes for Men Business Derby Shoes,Shoes,45.99,4.4,2966
B0BP242W4D-R1433EV0CKZ0L6,R1433EV0CKZ0L6,5.0,Very comfortable and good looking,0.0,2023-10-18,Giniros Mens Slip On Walking Shoes Running Tennis Gym Sneakers Non Slip Work Shoes Comfy Breathable Lightweight Fashion Shoes,Shoes,36.98,4.2,733
B07QK5TYQJ-R1JAXC5ZD1TRTT,R1JAXC5ZD1TRTT,1.0,Cheap material; not even worth what I paid for,0.0,2023-10-06,Hawkwell Women's Slip On Lightweight Slip Resistant Comfort Nursing Shoes,Shoes,44.99,4.1,1739
B0BXJ94YHW-R5QT3VWIXG9AS,R5QT3VWIXG9AS,5.0,Great Shoes,0.0,2023-02-21,Yibobay Diabetic Shoes for Man Width X-Wide Shoe for Elderly Man Wide Shoes for Man Walking Shoes Adjustable Closure,Shoes,61.99,4.3,326
B0B93LQ7KZ-R3GU4XMY29VPJI,R3GU4XMY29VPJI,1.0,Comfortable,0.0,2023-07-28,"Elitechoice Diabetic Shoes for Men, Wide Width Elderly Men's Diabetic Shoes, Adjustable Closure Lightweight Breathable, Swollen Feet Walking Edema Sneakers",Shoes,54.99,4.1,104
B0C4JRYDBT-RNP0BKNIMM63N,RNP0BKNIMM63N,3.0,Outer fabric is not durable,0.0,2023-09-28,EQFPY Steel Toe Shoes for Men Breathable Slip Resistant Puncture Proof Work Shoes,Shoes,49.5,4.2,32
B0B8T4DD4F-R1A760IZJSH5QC,R1A760IZJSH5QC,5.0,Great quality slippers,0.0,2022-12-22,Nootkas Women's Felted Merino Wool 'Newport' House Shoe,Shoes,94.0,4.0,24
B07H6QPPTD-R3AAK589ZEHGJQ,R3AAK589ZEHGJQ,5.0,Lots of compliments and so comfortable!,0.0,2022-06-07,"BZees Women's, Niche Slip-On",Shoes,50.27,4.4,3773
B096W8H31C-R22NLOUZUTUFTQ,R22NLOUZUTUFTQ,5.0,Excellent pair of golf shoes,0.0,2023-10-04,Skechers Men's Pivot Spikeless Golf Shoe,Shoes,76.66,4.4,3784
B09LS9982W-R2ECCCZZ841PA0,R2ECCCZZ841PA0,5.0,Liked these very much.,1.0,2023-09-09,Under Armour Women's Charged Impulse 3 Running Shoe,Shoes,34.14,4.5,353
B074X9ND9L-R25IEHB2JSWMPT,R25IEHB2JSWMPT,2.0,"Very cute shoes, very tight toe box",0.0,2023-10-20,"LifeStride Women's, Ally Boot",Shoes,44.99,4.3,5006
B08CS2PRVZ-R11WJCXCV4ICJO,R11WJCXCV4ICJO,5.0,Love,0.0,2023-10-21,PUMA Women's Riaze Prowl Running Shoes,Shoes,57.58,4.4,9781
B07Q33J6T8-R3VNYI9R1255,R3VNYI9R1255,5.0,This movie really moved me,1.0,2020-10-02,The Shoe,Shoes,0.99,3.4,44
B09S5QQRK7-RMJQDJ61NH10N,RMJQDJ61NH10N,5.0,Cute and Warm!,0.0,2023-10-11,Blowfish Malibu Women's Chillin Chelsea Boot,Shoes,0.0,4.3,117
B091M3T9CP-R1VILT7V8HQ3RF,R1VILT7V8HQ3RF,5.0,Classic,0.0,2023-09-25,adidas Women's Hoops 3.0 Mid Basketball Shoe,Shoes,59.98,4.5,785
B0BGQNSH1D-Unavailable,Unavailable,,Unavailable,,1677-09-21,Under Armour Unisex-Adult Jet '23 Basketball Shoe,Shoes,60.0,4.7,17
B083FR3M62-R1M5DHX6N1IL61,R1M5DHX6N1IL61,5.0,Comfortable and Elegant,0.0,2023-10-08,Clarks Men's Whiddon Pace Oxford,Shoes,52.16,4.4,660
B0BP24VVMY-R1433EV0CKZ0L6,R1433EV0CKZ0L6,5.0,Very comfortable and good looking,0.0,2023-10-18,Giniros Mens Slip On Walking Shoes Running Tennis Gym Sneakers Non Slip Work Shoes Comfy Breathable Lightweight Fashion Shoes,Shoes,36.98,4.2,733
B09T25NL4R-R2D6FH16KJ0ZOL,R2D6FH16KJ0ZOL,5.0,Great quality,0.0,2023-09-17,Xero Shoes Zelen Men’s Zero Drop Running Shoes with Removable Insole,Shoes,134.99,4.2,33
B0CCTFG94K-R7BXXT39GQPWJ,R7BXXT39GQPWJ,1.0,Something's not quite right,0.0,2023-10-20,HOBIBEAR Barefoot Minimalist Shoes Womens Mens | Zero Drop | Wide Width Fashion Sneaker,Shoes,41.99,4.5,141
B0B93MBZR6-R3GU4XMY29VPJI,R3GU4XMY29VPJI,1.0,Comfortable,0.0,2023-07-28,"Elitechoice Diabetic Shoes for Men, Wide Width Elderly Men's Diabetic Shoes, Adjustable Closure Lightweight Breathable, Swollen Feet Walking Edema Sneakers",Shoes,54.99,4.1,104
B08P8GWK2G-R1R2W0L6WK7EW6,R1R2W0L6WK7EW6,4.0,Buenos,0.0,2023-10-05,Vooncosir Women's Running Shoes Comfortable Fashion Non Slip Blade Sneakers Work Tennis Walking Sport Athletic Shoes,Shoes,38.99,4.2,4653
B0BSMLHS1B-Unavailable,Unavailable,,Unavailable,,1677-09-21,Skechers Unisex-Child Ultra Flex 3.0-Triple Pointz Sneaker,Shoes,45.0,4.7,11
B0BLYN339R-RQMI60PKDDKK2,RQMI60PKDDKK2,5.0,Great Deal,0.0,2023-09-28,DREAM PAIRS Women's Wedges Closed Toe Mary Jane High Heels Dress Work Pointed Toe Wedding Bride Office Pumps Shoes,Shoes,14.99,4.4,98
B01N387BVU-R3FEHGBS417P1I,R3FEHGBS417P1I,5.0,COMFORTABLE!,0.0,2023-10-19,Lugz Mens Clipper Slip On Sneakers Shoes Casual - Grey,Shoes,23.46,4.3,29445
B003UHUNZ2-R1SW69GFKBSM43,R1SW69GFKBSM43,5.0,Shoes,0.0,2023-10-18,"New Balance Men's, MW577 Strap Walking Shoe",Shoes,62.99,4.3,16948
B0BN24D5GB-R1CBT5BJTP9320,R1CBT5BJTP9320,5.0,Comfy mules,0.0,2023-10-17,"DREAM PAIRS Women's Slip on Walking Mules Shoes, Lightweight Non Slip Sneakers with Removable Insole - Breathable Knit Mesh Upper - Platform Casual Mules Flats Indoor Outdoor",Shoes,23.99,4.2,207
B09T262ZRS-R2D6FH16KJ0ZOL,R2D6FH16KJ0ZOL,5.0,Great quality,0.0,2023-09-17,Xero Shoes Zelen Men’s Zero Drop Running Shoes with Removable Insole,Shoes,134.99,4.2,33
B072FHQ1TQ-R1S900GLO6YBFU,R1S900GLO6YBFU,5.0,"Comfortable fit, not too narrow",2.0,2023-08-25,"Tommaso Strada Mens Cycling Shoes for Road Bikes – Universally Compatible with All Shoe Clips & Bike Cleats, from SPD to Look Delta to Speedplay – Bike Shoes for Road Biking & Indoor Cycling",Shoes,81.98,4.3,1197
B0B9H3RLLX-R12Z10PK7Q7IW3,R12Z10PK7Q7IW3,1.0,These run really small the 11s are more like 9 1/2,0.0,2023-08-21,Men’s Oxford Derby Orthopedic Leather Shoes Formal Business Dress Sneakers Casual Walking Driving Slip-on Penny Loafers,Shoes,48.99,3.8,42
B0BG24LFGB-RDPR4Q2ZHNR07,RDPR4Q2ZHNR07,5.0,Nice fit,0.0,2023-09-14,HuitJours Men Two Tone Colors Penny Loafer Slip On Pull on Dress Shoes Casual Boat Shoes Moccasins,Shoes,52.99,4.4,246
B07ZDK79H3-RP0457VO1FTVH,RP0457VO1FTVH,4.0,"Cute sneakers, a bit to long, but with socks, i can swing it's size 11",0.0,2023-10-21,adidas Originals Women's Nizza Platform Sneaker,Shoes,59.97,4.5,3732
B09WF8Y3MF-R1EFOFP2RJJL0Y,R1EFOFP2RJJL0Y,1.0,Small,0.0,2023-10-12,JBU by Jambu Women's Amber Oxford Flat,Shoes,38.3,4.3,151
B098KHNTSV-R3D28XVUHVC1NL,R3D28XVUHVC1NL,5.0,Merrell shoes - third pair - great shoes,0.0,2023-10-20,Merrell Women's Moab 3 Hiking Shoe,Shoes,57.91,4.6,777
B00UWVT6F2-R31PZFYY0NAZLF,R31PZFYY0NAZLF,1.0,Deceiving color,0.0,2023-10-19,Clarks Men's Tilden Cap Oxford,Shoes,50.86,4.5,15715
B00ZQZ7020-R2NBGA1RWE0NX6,R2NBGA1RWE0NX6,4.0,The front not wide enough,0.0,2022-11-16,CHAMARIPA Men's Invisible Height Increasing Elevator Shoes-Brown Genuine Leather Tuxedo Dress Formal Oxford-2.76 Inches Taller K6532B,Shoes,159.0,4.1,153
B06XFWKCBM-Unavailable,Unavailable,,Unavailable,,1677-09-21,CHAMARIPA Men's Invisible Height Increasing Elevator Shoes - Light Weight Casual Sport Shoes Sneakers - 2.76 inches Taller H71C62V013D,Shoes,159.0,4.2,42
B01NAQTY7S-R1KQFP4AGVGG51,R1KQFP4AGVGG51,5.0,Excelente calidad !,0.0,2021-09-06,CHAMARIPA Men's Invisible Height Increasing Elevator Shoes-Breathable Mesh Leather Sneakers-2.36 Inches Taller,Shoes,159.0,3.8,76
B08GDMNRWS-RMCA11QBNSZJZ,RMCA11QBNSZJZ,1.0,MISLEADING / FALSE ADVERTISED LISTING - NO DOUBLE BOA CLOSURES - 03.16.23,1.0,2023-03-16,Giro Rincon Cycling Shoe - Men's,Shoes,164.95,4.2,29
B08PCF4RWJ-R1S1RIYFAE4V31,R1S1RIYFAE4V31,4.0,Great!,0.0,2023-10-06,New Balance Men's FuelCell 4040 V6 Turf-Trainer Baseball Shoe,Shoes,65.83,4.7,917
B0C5HLK5DP-R34VV8WYO9WV06,R34VV8WYO9WV06,5.0,So comfy,0.0,2023-10-11,"DREAM PAIRS Womens Ballet Flats, Comfortable Pointed Toe Business Casual Office Shoes for Women Dressy and Work with Arch Support and Inner Heel",Shoes,32.99,4.3,67
B095QPDLB2-R3PTPSUKTG9DA6,R3PTPSUKTG9DA6,5.0,Color was what I was looking for as well as comfort,1.0,2023-10-23,Brooks Women's Ghost 14 Neutral Running Shoe,Shoes,103.02,4.7,32545
B08K4C24BY-R3HWVD2RE3DLF3,R3HWVD2RE3DLF3,4.0,nice fitting shoes with good grip,1.0,2023-10-15,Columbia Men's Valley Pointe Waterproof Hiking Shoe,Shoes,63.08,4.5,435
B09N6S5BXF-Unavailable,Unavailable,,Unavailable,,1677-09-21,Shoes,Shoes,1.48,0.0,0
B08S7RVP6T-R36UBELS62IATK,R36UBELS62IATK,5.0,Best bball shoes I've had,0.0,2023-09-11,adidas Lunar New Year D.O.N Issue 3 GCA Basketball Shoes Men's,Shoes,58.3,4.5,928
B09M8KV6S3-R16F6FFZR0CS6M,R16F6FFZR0CS6M,4.0,Almost there...,0.0,2023-10-15,Bruno Marc Men's Oxford Dress Shoes,Shoes,29.99,4.4,917
B01N07UU7Q-R1NSSSH44AXQPB,R1NSSSH44AXQPB,5.0,Perfecto,0.0,2023-07-17,Bruno Marc Men's Dress Shoes Formal Oxfords,Shoes,30.99,4.4,2300
B003JJ5BHG-R2VLI987HL5DGP,R2VLI987HL5DGP,5.0,Easy on and off,0.0,2023-10-17,Merrell Men's Encore Gust Slip-On Shoe,Shoes,59.99,4.5,3453
B096N5T951-R3C0M7HNCQ4CD4,R3C0M7HNCQ4CD4,5.0,Wide and comfortable,0.0,2023-10-21,Columbia Men's Newton Ridge Plus Ii Suede Waterproof Hiking Boot,Shoes,80.0,4.6,12310
B09NVD7Z9R-R1ZXRZLA8CI23A,R1ZXRZLA8CI23A,3.0,Busters on pinky toes,0.0,2023-10-19,WHITIN Men's Wide Minimalist Barefoot Sneakers | Zero Drop | Midfoot Stability,Shoes,41.99,4.4,1278
B09MZ18QJ1-R3KWW1CCGKLCNP,R3KWW1CCGKLCNP,5.0,So comfortable,0.0,2023-09-11,PUMA Women's Monolite Fusion Slip-on Golf Shoe,Shoes,58.76,4.5,216
B094YTMSPS-RMP3G7PHVJ18T,RMP3G7PHVJ18T,5.0,💛💛💛💛💛,0.0,2023-10-07,FootJoy Men's Fj Flex Golf Shoe,Shoes,79.95,4.6,1384
B017MGI0OW-R16T16VFJ3D6PU,R16T16VFJ3D6PU,5.0,Comfortable,0.0,2023-09-17,"Rockport Men's, Charlesroad Plain Toe Lace up Shoe",Shoes,79.69,4.5,2135
B07B4KGKQS-RQHED77VTLTJ3,RQHED77VTLTJ3,3.0,Shoes,0.0,2023-10-09,"Avia Women's Avi-Focus Comfort Slip on Shoes for Work, Nursing, Restaurants, & Walking Food Service",Shoes,29.98,3.9,2427
B0BL17Z7R3-R2OODDECC7F0Z9,R2OODDECC7F0Z9,5.0,Great for the price!,2.0,2023-07-02,Kenneth Cole Unlisted Men's Half Time Oxford Shoes,Shoes,37.14,4.3,4870
B07YVS4H25-R2V4U66GC32Q5G,R2V4U66GC32Q5G,5.0,So helpful with other foot in a CAM boot,0.0,2023-09-22,Dr. Scholl's Shoes Womens If Only Slip On Hidden Wedge Platform Sneaker,Shoes,44.68,4.4,686
B00009ZM8X-R1A9DDF6G3ODIC,R1A9DDF6G3ODIC,1.0,ES UN ENGAÑO LOS ZAPATOS ESTABAN USADOS Y MALTRATADOS,0.0,2023-10-17,Merrell Women's Jungle Moc Slip On,Shoes,42.75,4.5,7986
B09FR937TC-R1B94KQ46YQKNQ,R1B94KQ46YQKNQ,5.0,Nice Sneakers,0.0,2023-09-08,adidas Men's Alphabounce Em M Running Shoe,Shoes,68.95,4.6,1029
B01MSBQA4S-R3FEHGBS417P1I,R3FEHGBS417P1I,5.0,COMFORTABLE!,0.0,2023-10-19,Lugz Mens Clipper Slip On Sneakers Shoes Casual - Black - Size 9.5 M,Shoes,28.0,4.3,29445
B0C5N7ZHP7-R3GRLACF8YS8KI,R3GRLACF8YS8KI,3.0,Shoes,0.0,2023-10-15,"OXOMOCA Wide Shoes for Men, Zero Drop Running Shoes Lightweight Breathable Neutral Cushioned Mens Wide Width Sneakers Tennis Wide Toe Box",Shoes,44.73,4.3,57
B0BKSXJKTZ-R2DKM2ZTPWDC05,R2DKM2ZTPWDC05,3.0,Not the same colors,0.0,2023-10-18,ikunka Men's Fashion Sneakers Lightweight Breathable Walking Shoes Tennis Cross Training Shoe Non Slip Trail Running Shoes,Shoes,42.99,4.3,638
B092MFDP94-R1KXP5SKLQGLMZ,R1KXP5SKLQGLMZ,5.0,The shoes is wonderful,0.0,2023-10-07,Men's Running Shoes Blade Tennis Walking Fashion Sneakers Breathable Non Slip Gym Sports Work Trainers,Shoes,39.99,4.1,2026
B083HZQQ27-R1G72U5CBT9PIK,R1G72U5CBT9PIK,1.0,No support,0.0,2023-10-21,Feethit Womens Slip On Running Shoes Non Slip Walking Shoes Lightweight Gym Workout Shoes Breathable Fashion Sneakers,Shoes,31.19,4.2,7835
B0C8NJN3RN-R35SKQLQP6S9H1,R35SKQLQP6S9H1,5.0,These are perfect for older fellas,4.0,2023-10-02,ALLSWIFIT Men's Road Running Tennis Shoes Comfortable Walking Shoes Athletic Workout Gym Cross Trainer Sneakers,Shoes,27.59,4.7,51
B0CH63JTTH-R3M461FUXFUGF8,R3M461FUXFUGF8,5.0,"Super warm, comfy & cozy slippers",0.0,2023-10-17,COZYAREA Men's Moccasin Slippers Winter Warm Fleece Lining House Shoes Cozy Memory Foam Indoor Outdoor Slippers for Men,Shoes,22.99,4.6,25
B0BHF3Y7K4-Unavailable,Unavailable,,Unavailable,,1677-09-21,Nootkas Women's Felted Merino Wool 'Newport' House Shoe,Shoes,64.0,4.0,2
B07CBBVJ31-Unavailable,Unavailable,,Unavailable,,1677-09-21,"CURREX HIKEPRO - Extra Shock Absorbing Insole, Cushion and Airflow for More Comfort on Uneven Terrain, Extra Grip for Less Slip, Hiking Inserts, Men and Women",Shoes,59.95,4.7,23
B0B93N14K8-R3GU4XMY29VPJI,R3GU4XMY29VPJI,1.0,Comfortable,0.0,2023-07-28,"Elitechoice Diabetic Shoes for Men, Wide Width Elderly Men's Diabetic Shoes, Adjustable Closure Lightweight Breathable, Swollen Feet Walking Edema Sneakers",Shoes,54.99,4.1,104
B00BD57SQU-R3CBOECANXKR3B,R3CBOECANXKR3B,5.0,Size comment,0.0,2023-08-31,Capezio Leather Pirouette II Dance Shoe,Shoes,21.95,4.6,1666
B0125LRX4W-R6GONV1QIMQAF,R6GONV1QIMQAF,5.0,Comfortable,1.0,2023-09-26,Clarks Women's May Marigold Slip-On Loafer,Shoes,56.14,4.3,8171
B0BGYZQDFL-R1Z72SR6HUIA6M,R1Z72SR6HUIA6M,5.0,Product was exactly as described,1.0,2023-10-16,Merrell Women's Moab 3 Mid Waterproof Hiking Boot,Shoes,75.0,4.6,771
B07B95TLT4-R1KT3MVYXO52TL,R1KT3MVYXO52TL,5.0,Comfortable shoes.  Was able to safely walk on cobblestone streets,5.0,2023-10-01,Merrell Women's Yokota 2 Hiking Shoe,Shoes,53.4,4.5,2434
B0BRXC7L1G-R2CRAMRLPDXY9O,R2CRAMRLPDXY9O,5.0,Really Comfortable!,0.0,2023-10-17,WHITIN Men's Zero Drop Running Shoes + Wide Toe Box,Shoes,43.99,4.2,709
B09M8KLFK8-R1ZSQPR0XI70XW,R1ZSQPR0XI70XW,1.0,Falling apart after 3 months use,0.0,2023-10-10,Bruno Marc Men's Dress Oxfords,Shoes,39.99,4.5,852
B09T8ZGHHQ-R2NDD4OTZI2BFG,R2NDD4OTZI2BFG,5.0,Naturalizer never disappoints,0.0,2023-10-13,"Naturalizer Women's, Brenta Strappy Sandal",Shoes,66.7,4.2,801
B0B3F56FQ1-R1NI5KFMW75SQ8,R1NI5KFMW75SQ8,1.0,Horribly made!!,0.0,2023-06-24,Dr. Scholl's Shoes Women's Happiness Lo Sneaker,Shoes,49.99,3.0,32
B09WBL1NM6-RWSIJLBYUKCAZ,RWSIJLBYUKCAZ,4.0,Size up,0.0,2023-10-07,ASICS Women's Gel-Excite Trail Running Shoes,Shoes,0.0,4.6,1000
B09LSBF7L1-R37H7LQPGPAMVN,R37H7LQPGPAMVN,5.0,Comfort you won’t find in a cleat.,0.0,2023-10-10,Under Armour Men's Yard Low Turf Baseball Cleat Shoe,Shoes,73.69,4.7,405
B07T9PBNLJ-R3PK7P3T07YYE4,R3PK7P3T07YYE4,1.0,Need a refund,0.0,2023-10-13,Lucky Brand Women's Lk-mahzan,Shoes,49.83,4.2,721
B005ODI7Y4-R1NLE4OUIH3XL3,R1NLE4OUIH3XL3,5.0,Loves these shoes 👞,0.0,2023-09-08,Nike Men's Roshe Run,Shoes,54.4,4.6,3774
B07V7K9G6C-R3HQSKFOD5S5I3,R3HQSKFOD5S5I3,5.0,Best PB shoe!!,0.0,2023-10-11,K-Swiss Women's Express Light Pickleball Shoe,Shoes,99.95,4.3,1615
B0BJGST9W7-R1RTXXEL2NYNRT,R1RTXXEL2NYNRT,5.0,Golf Shoes,0.0,2023-09-16,PUMA GOLF Men's Fusion Pro Golf Shoe,Shoes,50.9,4.5,136
B0BJXTCHT2-R3B3WXO4LA89VF,R3B3WXO4LA89VF,3.0,They’re ok,0.0,2023-10-19,"Avia Anchor SR Mesh Slip On Black Non Slip Shoes for Women, Comfortable Water Resistant Womens Food Service Sneakers - Black, Blue, or White Med or Wide Restaurant, Slip Resistant Work Shoes Women",Shoes,49.98,4.1,1754
B09XBTPCZT-R2OLAABTYNRHU1,R2OLAABTYNRHU1,5.0,Excelente,0.0,2023-09-11,Under Armour Women's Charged Escape 4 Running Shoe,Shoes,85.0,4.5,170
B0C7389KVZ-RG3WPYVZBR4LA,RG3WPYVZBR4LA,5.0,Fits great,1.0,2023-09-27,WHITIN Men's Barefoot Trail-Running Shoes | Zero-Drop | Aggressive Grip,Shoes,41.99,4.4,169
B0962LY69Z-R25CKTB1AWQNB6,R25CKTB1AWQNB6,5.0,Los recomiendo,0.0,2023-10-13,Nike Men's Basketball Shoe,Shoes,78.91,4.6,817
B09T26674J-R2D6FH16KJ0ZOL,R2D6FH16KJ0ZOL,5.0,Great quality,0.0,2023-09-17,Xero Shoes Zelen Men’s Zero Drop Running Shoes with Removable Insole,Shoes,134.99,4.2,33
B09NN2S8XG-R150Z8UGHQ13FI,R150Z8UGHQ13FI,3.0,Foot support,0.0,2023-10-16,Hello MrLin Men's Running Shoes Non Slip Athletic Tennis Walking Blade Type Sneakers Hip Hop,Shoes,43.99,4.3,8343
B0B2NRTKDC-R1OSGR6U799KTO,R1OSGR6U799KTO,5.0,Sharp,1.0,2022-12-26,GIFENNSE Men's Oxford Shoes | Mens Dress Shoes | Mens Formal Shoes | Lace Up Dress Shoes,Shoes,86.78,4.4,39
B09RRVWPJW-R1A0428VU2X0A9,R1A0428VU2X0A9,5.0,"Great fitting shoe, and fantastic look",0.0,2023-10-21,Brooks Men's Ghost 15 Neutral Running Shoe,Shoes,139.95,4.7,2745
B07BS2B43K-R2WDOJRK49L13W,R2WDOJRK49L13W,5.0,BEST SHOES I OWN !!,0.0,2023-10-20,Anne Klein Women's Tara Wedge Pump,Shoes,41.4,4.4,2320
B0BS8LW6KS-R2AMUSCGKLMW3P,R2AMUSCGKLMW3P,5.0,Nice and comfy,0.0,2023-10-17,WHITIN Women's Water & Land Shoes | Quick Drying | Casual-Style Inspired,Shoes,38.99,4.6,236
B01H7S0386-R2J7V2AX9K9SQF,R2J7V2AX9K9SQF,5.0,Timely arrival,0.0,2023-10-02,Bruno Marc Men's Faux Patent Leather Tuxedo Derby Dress Shoes Classic Lace-up Formal Oxford,Shoes,40.99,4.5,1908
B08JMD6Y9R-R3ALUGZJ5Y1TNL,R3ALUGZJ5Y1TNL,5.0,So comfortable!,2.0,2023-10-09,adidas Women's Advantage Tennis Shoe,Shoes,0.0,4.5,7086
B0B77BT7DF-RR36XJ2PQ16K4,RR36XJ2PQ16K4,5.0,Great purchase!,1.0,2023-10-13,"WHITIN Women's Transitional Barefoot Shoe for Beginners, Lifestyle Inspired, Minimalist",Shoes,41.99,4.3,2424
B09GV8X36B-R3I9QUSDZKE9XH,R3I9QUSDZKE9XH,1.0,Don't ever buy these. They are crap...they are poorly made.,0.0,2023-10-12,BXYJDJ Men's Running Shoes Walking Trainers Sneaker Athletic Gym Fitness Sport Shoes Lightweight Casual Working Jogging Outdoor Shoe,Shoes,29.99,4.1,1852
B0CH94RV1Y-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Insoles Confort, Memory Foam, Softly, Shoes Black",Shoes,18.0,0.0,0
